id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
OOAFPiztVlStZIUDwcixqA,miznon-new-york-7,Miznon,https://s3-media3.fl.yelpcdn.com/bphoto/VD8fCiaswOg_obLpI_adcQ/o.jpg,False,https://www.yelp.com/biz/miznon-new-york-7?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,115,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.75352, 'longitude': -74.00012}","['delivery', 'pickup']",$$,"{'address1': '20 Hudson Yards', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['20 Hudson Yards', 'New York, NY 10001']}",+16464342071,(646) 434-2071,5351.1720940378245
6hKJePanmG9AxK4dfwgyyg,the-horny-ram-new-york-2,The Horny Ram,https://s3-media2.fl.yelpcdn.com/bphoto/D2jVEoQMrBIwYGJuPWJFxg/o.jpg,False,https://www.yelp.com/biz/the-horny-ram-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,730,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 40.75528, 'longitude': -73.96857}","['delivery', 'pickup']",$$,"{'address1': '951 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['951 2nd Ave', 'New York, NY 10022']}",+19172614136,(917) 261-4136,5938.534497060698
pAqrkEtry8PFVl-_PIksnw,anixi-new-york,Anixi,https://s3-media4.fl.yelpcdn.com/bphoto/4vSyH2zYqyVac4mqu8UqKw/o.jpg,False,https://www.yelp.com/biz/anixi-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,114,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.74634820303653, 'longitude': -73.99744489999999}","['delivery', 'pickup']",$$$,"{'address1': '290 8th Ave New York 10001-4801', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['290 8th Ave New York 10001-4801', 'New York, NY 10001']}",+16464100946,(646) 410-0946,4544.984907746692
m1LMuSbxtps7WNGM38scWA,a-un-brooklyn-new-york-2,A-un Brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/R4EhWfI1CXMJEXxOXTX1IQ/o.jpg,False,https://www.yelp.com/biz/a-un-brooklyn-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,19,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 40.70416, 'longitude': -73.92799}","['delivery', 'pickup']",,"{'address1': '156 Knickerbocker Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['156 Knickerbocker Ave', 'New York, NY 11237']}",+17186786628,(718) 678-6628,5585.666203936085
OFc7aHP1chwqXTgtYtbJzQ,naro-new-york,NARO,https://s3-media1.fl.yelpcdn.com/bphoto/h2mbSNljLbhTJphpgdOb4Q/o.jpg,False,https://www.yelp.com/biz/naro-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,44,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 40.75810545447859, 'longitude': -73.97785309615003}",[],$$$$,"{'address1': '610 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['610 5th Ave', 'New York, NY 10020']}",+12122020206,(212) 202-0206,6005.758765130274
O7b3WKYglyu_3lYxN7GXRQ,fukurou-brooklyn-new-york-2,Fukurou Brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/TkUAqzalverLlN-Wxkc3tQ/o.jpg,False,https://www.yelp.com/biz/fukurou-brooklyn-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,48,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 40.70154, 'longitude': -73.92694}","['delivery', 'pickup']",$$,"{'address1': '105 Wilson Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['105 Wilson Ave', 'New York, NY 11237']}",+13472401637,(347) 240-1637,5697.386505233078
HJ4E26hDuU7cyfHXYd7Q8Q,nerea-new-york,Nerea,https://s3-media2.fl.yelpcdn.com/bphoto/AeC78RddYijcwX7y662b4g/o.jpg,False,https://www.yelp.com/biz/nerea-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,14,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 40.73767726508871, 'longitude': -74.00178850805821}",[],,"{'address1': '89 Greenwich Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['89 Greenwich Ave', 'New York, NY 10014']}",+16465969758,(646) 596-9758,3628.7517739702607
vhqFa_0SG9M7Ra1OTmfB9A,larina-pastificio-and-vino-brooklyn,LaRina Pastificio & Vino,https://s3-media2.fl.yelpcdn.com/bphoto/i7NlrOt0QFJMOb_GilFO8Q/o.jpg,False,https://www.yelp.com/biz/larina-pastificio-and-vino-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,227,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,"{'latitude': 40.6933631896973, 'longitude': -73.9704132080078}","['delivery', 'pickup']",$$,"{'address1': '387 Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['387 Myrtle Ave', 'Brooklyn, NY 11205']}",+17188520001,(718) 852-0001,2423.335073759104
dNNBT-uwpq1ymSOeDf-vsA,la-chacra-brooklyn-2,La Chacra,https://s3-media3.fl.yelpcdn.com/bphoto/rGGzbkznnzRU3X-QrfkeRA/o.jpg,False,https://www.yelp.com/biz/la-chacra-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,35,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,"{'latitude': 40.71141, 'longitude': -73.94762}","['delivery', 'pickup']",,"{'address1': '613 Grand St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['613 Grand St', 'Brooklyn, NY 11211']}",+19292958884,(929) 295-8884,3985.6089399574876
Gy-0WM4CZp39vmjIr9MbDw,st-jardim-new-york,St. Jardim,https://s3-media4.fl.yelpcdn.com/bphoto/a7RUzJ3DL5nCy_OGhVL7XA/o.jpg,False,https://www.yelp.com/biz/st-jardim-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,38,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.73437, 'longitude': -74.00272}",[],$$,"{'address1': '183 W 10th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['183 W 10th St', 'New York, NY 10014']}",,,3286.3893345456218
1vAMfzO6i89lDayBT1zlLA,the-folly-new-york,The Folly,https://s3-media2.fl.yelpcdn.com/bphoto/4OJDLoGnwp_tgDpiVG2brw/o.jpg,False,https://www.yelp.com/biz/the-folly-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,258,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 40.72721, 'longitude': -74.00004}","['delivery', 'pickup']",$$,"{'address1': '92 W Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['92 W Houston St', 'New York, NY 10012']}",+16467264740,(646) 726-4740,2461.8079298985053
JeCtYANe0eqW8xe1SN3lWg,turntable-chicken-jazz-new-york-2,Turntable Chicken Jazz,https://s3-media3.fl.yelpcdn.com/bphoto/GkC3iMvEiNeaNBbwrkV-7w/o.jpg,False,https://www.yelp.com/biz/turntable-chicken-jazz-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,2189,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 40.74828, 'longitude': -73.98649}","['delivery', 'pickup']",$$,"{'address1': '20 W 33rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['20 W 33rd St', 'New York, NY 10001']}",+12127149700,(212) 714-9700,4787.9872814437285
LseVL9WvNC2WExXIH-oGJQ,puff-s-patties-brooklyn,Puff’s Patties,https://s3-media4.fl.yelpcdn.com/bphoto/gvNtv1HAV7psi7yDlHA1ug/o.jpg,False,https://www.yelp.com/biz/puff-s-patties-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,9,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",4.5,"{'latitude': 40.6709807, 'longitude': -73.9505396}",[],,"{'address1': '812 Nostrand Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['812 Nostrand Ave', 'Brooklyn, NY 11216']}",,,5325.458989396716
hiTfA7vnxDSLv77nl6UQXQ,st-anselm-brooklyn,St. Anselm,https://s3-media4.fl.yelpcdn.com/bphoto/7-28ANMvExDtsZ6BxyoGnw/o.jpg,False,https://www.yelp.com/biz/st-anselm-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,962,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 40.7143299, 'longitude': -73.95604}","['delivery', 'pickup']",$$$,"{'address1': '355 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['355 Metropolitan Ave', 'Brooklyn, NY 11211']}",+17183845054,(718) 384-5054,3363.506584270526
l0vT-Cw6JBmhhJhCOT8b0Q,woori-korean-brooklyn-2,Woori Korean,https://s3-media3.fl.yelpcdn.com/bphoto/PrgNEqjQ_MalPe314pxdtA/o.jpg,False,https://www.yelp.com/biz/woori-korean-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,54,"[{'alias': 'korean', 'title': 'Korean'}]",5.0,"{'latitude': 40.693085, 'longitude': -73.973077}","['delivery', 'pickup']",,"{'address1': '336 Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['336 Myrtle Ave', 'Brooklyn, NY 11205']}",+15164608606,(516) 460-8606,2258.9537947880144
uUB8pP47svQpFfEN8lc2OA,kamasu-by-kissaki-new-york,Kamasu By Kissaki,https://s3-media2.fl.yelpcdn.com/bphoto/q7YyyUk6Z42SFENp439TCA/o.jpg,False,https://www.yelp.com/biz/kamasu-by-kissaki-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,89,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.75340831019395, 'longitude': -74.00105500000001}","['delivery', 'pickup']",$$$,"{'address1': '20 Hudson Yards', 'address2': 'Fl 2', 'address3': 'Hudson Yards Shopping Complex', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['20 Hudson Yards', 'Fl 2', 'Hudson Yards Shopping Complex', 'New York, NY 10001']}",+12125771153,(212) 577-1153,5352.798406166438
wA_KKu3X36JcaUPgFjyIHg,glasserie-brooklyn-2,Glasserie,https://s3-media3.fl.yelpcdn.com/bphoto/MZmVrswhw2P2BUZHX2eI1Q/o.jpg,False,https://www.yelp.com/biz/glasserie-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,429,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.73773690064076, 'longitude': -73.95617606103727}","['delivery', 'pickup']",$$$,"{'address1': '95 Commercial St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['95 Commercial St', 'Brooklyn, NY 11222']}",+17183890640,(718) 389-0640,4807.857745241335
UEC2N2hVWRI4r9COPLBtWg,tenement-new-york,Tenement,https://s3-media3.fl.yelpcdn.com/bphoto/qedvcioCdQoa0XYg1mlHSw/o.jpg,False,https://www.yelp.com/biz/tenement-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,4,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",5.0,"{'latitude': 40.72146514727279, 'longitude': -73.9878926}",[],,"{'address1': '161 Ludlow St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['161 Ludlow St', 'New York, NY 10002']}",+19295296002,(929) 529-6002,1849.846958379562
4cRcIOC8bKiaSA_7hYVW2A,king-david-tacos-brooklyn,King David Tacos,https://s3-media3.fl.yelpcdn.com/bphoto/oaj-UcJtiBV3qeAWa3VoJQ/o.jpg,False,https://www.yelp.com/biz/king-david-tacos-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,29,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",4.0,"{'latitude': 40.672302, 'longitude': -73.97004}",[],$,"{'address1': 'Grand Army Plz', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['Grand Army Plz', 'Brooklyn, NY 11238']}",+19293678226,(929) 367-8226,4223.185939936089
I6v7Tmb6kHS4P3ioT_xEhA,bar-camillo-brooklyn,Bar Camillo,https://s3-media1.fl.yelpcdn.com/bphoto/cVS8bc9v9IUJq8DUGeXBSA/o.jpg,False,https://www.yelp.com/biz/bar-camillo-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,53,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"{'latitude': 40.68653, 'longitude': -73.9444}","['delivery', 'pickup']",,"{'address1': '333 Tompkins Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['333 Tompkins Ave', 'Brooklyn, NY 11216']}",+13475336340,(347) 533-6340,4708.774461596023
zyyT2yiyxxamC-jKc0v-fg,omars-kitchen-and-rum-bar-new-york,Omar's Kitchen and Rum Bar,https://s3-media3.fl.yelpcdn.com/bphoto/FvGOAQkKdE60QKLWk-8eSg/o.jpg,False,https://www.yelp.com/biz/omars-kitchen-and-rum-bar-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,262,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.720422, 'longitude': -73.984525}","['delivery', 'pickup']",$$$,"{'address1': '29A Clinton St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['29A Clinton St', 'New York, NY 10002']}",+16468666993,(646) 866-6993,1842.5428034168935
5MpWHGQ6Qc-M4q1KL_nioA,bar-b-new-york,Bar B,https://s3-media1.fl.yelpcdn.com/bphoto/0dNcEVjeOhWctIRR2EVCWg/o.jpg,False,https://www.yelp.com/biz/bar-b-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,199,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,"{'latitude': 40.7395804, 'longitude': -73.999118}","['delivery', 'pickup']",$$,"{'address1': '84 7th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['84 7th Ave', 'New York, NY 10011']}",+12122291888,(212) 229-1888,3804.362226349458
Ctz5lsMnn-oT-9u0C0D-gw,sistas-place-brooklyn,Sista's Place,https://s3-media2.fl.yelpcdn.com/bphoto/5uYsHaCepFecZwORJJmy9Q/o.jpg,False,https://www.yelp.com/biz/sistas-place-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,4,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': 40.68338, 'longitude': -73.950477}",[],$$,"{'address1': '456 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['456 Nostrand Ave', 'Brooklyn, NY 11216']}",+17183981766,(718) 398-1766,4438.704092519232
xt4sa64WOrpJvZBDPNPNYg,jacobs-pickles-new-york,Jacob's Pickles,https://s3-media4.fl.yelpcdn.com/bphoto/7WaZJetJ9W2fWiLQincJwA/o.jpg,False,https://www.yelp.com/biz/jacobs-pickles-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,5416,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.7866504411994, 'longitude': -73.9755284786224}","['delivery', 'pickup']",$$,"{'address1': '509 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['509 Amsterdam Ave', 'New York, NY 10024']}",+12124705566,(212) 470-5566,9155.529352316924
vVVmHacu2YAxKfpIjhfd1g,norma-new-york-5,Norma,https://s3-media3.fl.yelpcdn.com/bphoto/qJKt5l2xSBUKOFRA6UOqVg/o.jpg,False,https://www.yelp.com/biz/norma-new-york-5?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,620,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.743553, 'longitude': -73.980026}","['delivery', 'pickup']",$$,"{'address1': '438 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['438 3rd Ave', 'New York, NY 10016']}",+12128890600,(212) 889-0600,4398.051938463937
20Bw5MAwpmS3QJd4mx7HfQ,bar-vinazo-brooklyn,Bar Vinazo,https://s3-media3.fl.yelpcdn.com/bphoto/KJk4FFn3SbFsILtQQWx_zw/o.jpg,False,https://www.yelp.com/biz/bar-vinazo-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,19,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 40.672305713807454, 'longitude': -73.97742439999999}",[],,"{'address1': '158 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['158 7th Ave', 'Brooklyn, NY 11215']}",,,3959.3774009417066
jODudB8mE-udjFjloOwBoA,oti-new-york,Oti,https://s3-media2.fl.yelpcdn.com/bphoto/U19SOR8vNHb0j8c3mP3i7w/o.jpg,False,https://www.yelp.com/biz/oti-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,14,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.7151822, 'longitude': -73.99012040222111}",[],,"{'address1': '15 Essex St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['15 Essex St', 'New York, NY 10002']}",,,1127.0343319695228
1pDgVkesCAAj8NC0aqDuzA,bersi-ethiopian-restaurant-brooklyn,Bersi Ethiopian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/9C5vbXgqjJizl27NuDOdtA/o.jpg,False,https://www.yelp.com/biz/bersi-ethiopian-restaurant-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,6,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",4.5,"{'latitude': 40.734679, 'longitude': -73.955301}",[],,"{'address1': '1049 Manhattan Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['1049 Manhattan Ave', 'Brooklyn, NY 11222']}",+13473350920,(347) 335-0920,4606.989231623789
IUepQmpoQxMuXBE_pbOOCA,the-ariapita-brooklyn,The Ariapita,https://s3-media4.fl.yelpcdn.com/bphoto/9gXn1_U0B6KNCHUmwkK9fw/o.jpg,False,https://www.yelp.com/biz/the-ariapita-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,20,"[{'alias': 'trinidadian', 'title': 'Trinidadian'}, {'alias': 'distilleries', 'title': 'Distilleries'}]",4.5,"{'latitude': 40.64101, 'longitude': -73.95592}",[],,"{'address1': '1197 Flatbush Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['1197 Flatbush Ave', 'Brooklyn, NY 11226']}",,,7871.003791459339
7rxg-tWPc1jK7Cikn5R86g,hi-collar-new-york-2,Hi-Collar,https://s3-media3.fl.yelpcdn.com/bphoto/JVKEp7PlZ4EQFA4_u_cNBQ/o.jpg,False,https://www.yelp.com/biz/hi-collar-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,797,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.729564, 'longitude': -73.98786}","['delivery', 'pickup']",$$,"{'address1': '231 E 9th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['231 E 9th St', 'New York, NY 10003']}",+12127777018,(212) 777-7018,2724.731715573903
0LRQqNFqK78TcLnPONrGHg,yoshino-new-york-3,Yoshino,https://s3-media3.fl.yelpcdn.com/bphoto/hpIDmlZowsISqiLmIHlvWg/o.jpg,False,https://www.yelp.com/biz/yoshino-new-york-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,36,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 40.726243, 'longitude': -73.992195}",[],,"{'address1': '342 Bowery', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['342 Bowery', 'New York, NY 10012']}",+19174441988,(917) 444-1988,2306.681192963628
